Time,
2018-01-17 00:00:00 UTC,152.142367398901
2018-01-18 00:00:00 UTC,89.7206816501336
2018-01-19 00:00:00 UTC,74.9466737437362
2018-01-20 00:00:00 UTC,63.7736075459157
2018-01-21 00:00:00 UTC,66.2276183477353
2018-01-22 00:00:00 UTC,75.2604101270066
2018-01-23 00:00:00 UTC,78.8928689829481
2018-01-24 00:00:00 UTC,60.4690060857313
2018-01-25 00:00:00 UTC,45.0960265639317
2018-01-26 00:00:00 UTC,57.8493885804996
2018-01-27 00:00:00 UTC,42.2229885247923
2018-01-28 00:00:00 UTC,30.9041690445883
2018-01-29 00:00:00 UTC,31.5230725351613
2018-01-30 00:00:00 UTC,50.9828068427713
2018-01-31 00:00:00 UTC,46.8350202610647
2018-02-01 00:00:00 UTC,63.0600295824245
2018-02-02 00:00:00 UTC,74.9399971277459
2018-02-03 00:00:00 UTC,57.7566616059492
2018-02-04 00:00:00 UTC,55.8206216853058
2018-02-05 00:00:00 UTC,77.7840439623257
2018-02-06 00:00:00 UTC,98.1428553475678
2018-02-07 00:00:00 UTC,75.0248767604701
2018-02-08 00:00:00 UTC,56.1428381787262
2018-02-09 00:00:00 UTC,45.4619326271016
2018-02-10 00:00:00 UTC,48.4455668277043
2018-02-11 00:00:00 UTC,44.1963210462002
2018-02-12 00:00:00 UTC,37.278036101791
2018-02-13 00:00:00 UTC,29.8906397337961
2018-02-14 00:00:00 UTC,30.5315828234209
2018-02-15 00:00:00 UTC,46.1111169446555
2018-02-16 00:00:00 UTC,37.0236863669654
2018-02-17 00:00:00 UTC,35.3750263494833
2018-02-18 00:00:00 UTC,58.1745417757035
2018-02-19 00:00:00 UTC,42.5530656285181
2018-02-20 00:00:00 UTC,42.8069239407241
2018-02-21 00:00:00 UTC,57.8152275140158
2018-02-22 00:00:00 UTC,51.8973261948418
2018-02-23 00:00:00 UTC,39.4868648088458
2018-02-24 00:00:00 UTC,44.7823238604446
2018-02-25 00:00:00 UTC,35.5703506320878
2018-02-26 00:00:00 UTC,35.5619432421588
2018-02-27 00:00:00 UTC,35.3615606134537
2018-02-28 00:00:00 UTC,38.1192790573519
2018-03-01 00:00:00 UTC,31.232057696998
2018-03-02 00:00:00 UTC,29.9675938569774
2018-03-03 00:00:00 UTC,24.5324842738847
2018-03-04 00:00:00 UTC,24.3965295014987
2018-03-05 00:00:00 UTC,21.3852431907148
2018-03-06 00:00:00 UTC,29.4490621093858
2018-03-07 00:00:00 UTC,44.2794962503076
2018-03-08 00:00:00 UTC,56.0827265968385
2018-03-09 00:00:00 UTC,66.448360588913
2018-03-10 00:00:00 UTC,35.9098148046523
2018-03-11 00:00:00 UTC,50.9528290190048
2018-03-12 00:00:00 UTC,51.2049992282319
2018-03-13 00:00:00 UTC,48.6599006465242
2018-03-14 00:00:00 UTC,38.4281251831782
2018-03-15 00:00:00 UTC,45.7456560371343
2018-03-16 00:00:00 UTC,35.017319580395
2018-03-17 00:00:00 UTC,29.751847029994
2018-03-18 00:00:00 UTC,43.7426756131139
2018-03-19 00:00:00 UTC,38.8103680408521
2018-03-20 00:00:00 UTC,33.0656463319599
2018-03-21 00:00:00 UTC,27.0690744729346
2018-03-22 00:00:00 UTC,26.4789647505413
2018-03-23 00:00:00 UTC,27.9921489341077
2018-03-24 00:00:00 UTC,25.5985072521377
2018-03-25 00:00:00 UTC,24.7567099595288
2018-03-26 00:00:00 UTC,24.421832207164
2018-03-27 00:00:00 UTC,33.94059031209
2018-03-28 00:00:00 UTC,18.9375038832054
2018-03-29 00:00:00 UTC,31.2338914931319
2018-03-30 00:00:00 UTC,49.8561508859212
